rec_id,given_name,surname,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
rec-1657-dup-0,olivia,hobson,louis loder street,summitc ottage,kaleen,4870,nsw,19760812,4535695
rec-35-dup-0,chloe,arneil,pullen sreet,blue hills,belmlnt,4883,nsw,19951224,4389592
rec-1671-dup-2,olivia,shepherd,burnage place,rowethorpe,winstonthills,3183,nsw,19320907,5731308
rec-641-dup-3,anthony,coulson,clarkso nstreet,cadogan,burrell creek,3094,vic,19380218,4284362
rec-90-dup-1,dylan,nguyen,mackey lace,cypress garden,tyalgum,2640,vic,19580111,4147733
rec-503-dup-0,brooke,ryan,hodgson crescent,karalta park,sale,3055,nsw,19830207,7996851
rec-656-dup-0,danielle,dent,kootara crescent,cave hill creek,wanniassa,4220,wa,19530118,3310083
rec-629-dup-2,tara,,winter street,yengola,wannero,3153,nsw,19460615,3244945
rec-318-dup-0,bryce,,meldrum street,rp 155232,arana hills,3128,nsw,19440613,4164990
rec-1105-dup-1,oshaughnessy,bailez,araluen street,barclay downs,corlaville,2114,qld,19131103,4312580
rec-1478-dup-0,nicolas,fogg,safari ldoge,wilshire street,lemongrove,2011,wa,19901127,3325932
rec-1678-dup-0,thorpe,makayla,macdonne ll street,yakilli park,kogarah,3450,qld,19440116,1754223
rec-1668-dup-0,lock,emmerson,burnie s treet,gordale,thursdaq iland,3174,vic,19211129,3901477
rec-293-dup-2,samule,voivodich,manton p lace,brentwoo d vlge,buddan,4218,nsw,19820724,2733496
rec-1708-dup-0,madisno,miels,woronora street,wandearah,leslie vale,3101,nsw,19770216,4643316
rec-1112-org,jessica,canton,canopus crescent,macarthur place,peregian beach,4670,vic,19840428,2398287
rec-1741-org,finn,garcia,yumba avenue,highpoint,toogoom,7322,wa,19640105,4449917
rec-289-dup-2,ainsley,blake,endeavour street,sheep station,redheda,7015,qld,19860920,1261880
rec-128-dup-0,jack,clapham,hadleigh circuit,school residence,somertoncpark,2714,qld,19960523,1214270
rec-1322-dup-2,finlay,white,goodwin street,,salisbury heights,4228,qdl,19560628,1233871
rec-1805-org,connor,de angelis,pambula street,springdale,st peters,2640,vic,19720629,8260585
rec-1252-org,grace,george,hopegood place,willow lodge,mill park,3175,nsw,19200909,7396495
rec-482-dup-0,amber,frah,solomon crescent,stoney creek,leichhardt,2507,vic,19180701,3134475
rec-1725-dup-1,mitchell,richmond,,wentworth house,,6148,nsw,19110605,4392610
rec-568-dup-0,tate,hingston,oxley street,wylarah,kurri kurri,5040,nsw,19680521,1955716
rec-361-dup-1,shaun,mccarthy,alfred hilbl drive,hold fas t shores,mortlake,2032,wa,19630818,6220857
rec-959-dup-2,brooke,wyllie,rumkerlace,huntington,marrara,4650,vic,,4282147
rec-635-org,jacob,stoneman,balsillie crescent,emuvale,bilbul,4226,wa,19920924,1597681
rec-1103-dup-0,indiana,goonan,sparkes kclose,corinella glen,carnegie,3135,nsw,19610313,9556041
rec-897-dup-0,noah,weavekll,bromell circuit,evesto n park,new town,3934,tas,19980505,7187948
rec-362-dup-0,anika,spicer,melrose drive,rmbe 770,view avnk,2067,nsw,19861012,1434508
rec-1580-org,blake,fitzpatrick,allan street,cedar oaks,cowra,2257,wa,19121117,2439353
rec-1481-dup-0,olivia,cecotti,dobell circuit,,cabramatta,6153,vic,19580919,6701777
rec-1770-dup-1,beua,chandler,fox place,,burwood,4810,tas,19180422,4212098
rec-1566-dup-0,harry,clarke,hyndes crescent,royal brisbane hospital,homebush,4805,nss,19971021,6391399
rec-1904-dup-1,cameron,bisho,chillagoe street,edith hall,numerlala,6152,sa,19290325,8928429
rec-411-dup-0,jamie,matthews,,,craigmore,3687,nsw,19410506,3285602
rec-1557-org,dante,longo,rumker place,weeroona,ormond,6058,vic,19980220,6540789
rec-1788-dup-0,aley,gibb,burdekinravenue,blueberry,deniliquin,2046,act,19130303,4379286
rec-1315-org,lachlan,joannou,woodger place,meilene retirement,mayfield,3023,qld,19770813,2419080
rec-1660-org,ellie,campbell,douglas place,port hedland regional hospital,corio,7008,wa,19380331,4597845
rec-1076-dup-0,sarah,clarke,kellewayavenue,allandale,marleston,6014,qld,19140908,9081739
rec-1610-dup-3,sian,,ashkanasy crescent,miowra,sylvania,5042,nsw,19510904,3279804
rec-839-org,charles,leane,mentha place,colooli village,keysborough,5211,vic,19870107,8426799
rec-782-dup-0,jessica,petersen,springvale drive,,toowoomba,2905,nsw,19200108,5526479
rec-47-org,teaha,binns,castley circuit,warrambucca garden,rokeby,3816,nsw,19760420,1129369
rec-1808-dup-0,,ryan,newman morris circuit,rsde 302,stephens,3011,qld,,2290010
rec-1628-org,levi,wyllie,barnard circuit,links court (cnr susanne s street,scarborough,3020,nsw,19791016,1466395
rec-385-dup-0,diamond,beiler,devonport street,craiglee tsation,maryborough,4221,,19050207,3554756
rec-79-dup-0,eliza,haack,castleton crescent,,,3123,vic,,4953359
rec-982-dup-0,white,max,,materprofessional centre,samford,3677,nsw,19940426,7678209
rec-670-org,emma,louca,cherry place,pinecroft,berwick,3377,vic,19590308,4142406
rec-1970-dup-0,tw,peta,william webb drive,glenlee,blakeview,5089,sa,19310724,1345281
rec-1623-dup-2,,de paoli,neumayer street,riverland ivllage,propect,2452,nsw,19990313,1420240
rec-1670-dup-3,benjanmin,novk,port jackson circuit,sherwood,dapto,6163,nt,19010630,6037054
rec-1620-org,rosa,parr,nicholson crescent,villa 32,mount evelyn,2200,nsw,19080409,8467968
rec-262-dup-2,trevorrow,charles,duggan street,inishmore,whitebridge,5473,vic,19721022,5211176
rec-836-dup-1,stanley,sachin,tanderracrescent,villa 2,geraldton,2705,sa,19320919,2886997
rec-1472-org,harry,mezic,staunton place,kaluna,nambour,2485,wa,19211029,1124001
rec-1260-dup-0,connor,nguyen,lancehill avenue,kittani,sale,2216,nsw,19861116,1825598
rec-249-dup-0,joshua,villiers,goyder st reet,loughmore,adelaide,2484,vic,19730628,9653869
rec-1445-dup-1,lachlan,hersey,southern cwross drive,teazles,fran kston,2605,sa,19620521,8117786
rec-121-dup-1,wil liam,shepherd,horsley crescent,annes ley,clayton,2203,qld,19920927,8560358
rec-410-dup-0,jordan,ryan,carnegiecrescent,tahomor,millbrook,6004,vic,,2479030
rec-520-org,hunter,green,kingsmill street,john flynn medical centre,greenacre,3084,nsw,19860813,9810237
rec-839-dup-0,charles,leane,mentha place,coloolivillage,keysbprough,5211,vic,19870107,8426799
rec-1217-dup-1,hannah,dixon,fergusoncrircuit,crown allotment,albur,7253,nsw,19130806,1605811
rec-56-dup-1,marvo,maleszka,winrae,genoa street,exeter,2251,vic,19391223,9915886
rec-327-dup-2,olivia,farnham,wanganeenavenue,marijdin,port broughton,2107,sa,19011012,3915581
rec-38-dup-1,browne,jack,caleycrescent,nioka,campsie,4030,qld,19590916,5959455
rec-1682-org,kyle,paterson,allan street,palm lake resort,toronto,2874,vic,,9754588
rec-1807-org,joel,boutchard,guguru place,antigua,surry hills,3174,vic,19251116,7546007
rec-478-org,victoria,dixon,cooney court,loma langie,hackham,3165,nsw,19220922,4788064
rec-1243-dup-3,milloar,isabella,sherwoodcircuit,jasmin e lodge,east maitland,4055,vic,19401025,5762876
rec-1128-dup-3,jack,stubbhw,heard srteet,summe sret,st agnes,5344,qld,19890526,1690126
rec-1126-dup-4,liam,waller,,oldpurraqunda,st kilda east,3221,wa,19920706,7876568
rec-976-dup-3,keeli n,priest,kyeema,albermarleplace,elwood,4506,wa,19100920,7236512
rec-1455-org,delaney,webb,dennys place,marsland,leichhardt,4129,qld,19571016,3898406
rec-1750-dup-3,melanie,bouras,gorge creek orchards,inwood place,hoppers c rossing,2206,nsw,19971016,9221934
rec-1595-org,keely,liddy,lazarus place,rsl westhaven,benowa,3175,vic,19780919,6872855
rec-1543-org,jarvis,matthews,derrington crescent,the meadows,centennial park,2073,nsw,19750315,3771528
rec-640-dup-1,zara,stnaley,paul coe crescent,koah lldge,surrylhills,4132,nsw,19971117,1275004
rec-1150-org,talia,silvestrino,kingston street,sec 478 hd paringa,mosman,2067,qld,19311020,8926703
rec-1248-org,benjamin,lowe,macleay street,morocco,wanneroo,2530,vic,19261108,5606231
rec-1719-org,dylan,campbell,bernacchi street,forest hills,port macquarie,2097,qld,19941220,9385938
rec-1248-dup-2,benjamin,lowe,morocco,macleay street,wanneroo,2530,vic,19261108,5606231
rec-1305-org,james,campbell,jaeger circuit,hamden place,beechboro,3943,qld,19991103,2846606
rec-1879-dup-0,aloysius,chandler,morehead street,glenei ra,scarborough,4078,qld,19170308,2866938
rec-1057-org,charlie,roussounis,gledden street,woorabinda,craigmore,6026,nsw,19461111,7379154
rec-348-dup-1,ellne,dixon,litchfield place,killara lodge,mount isa,4053,wa,19281110,9305219
rec-1891-org,cooper,dixon,de gillern place,pia place,caulfield north,4114,vic,19670919,3514159
rec-498-org,jasmine,hodgens,burtt crescent,yammacoona,maryborough,6006,qld,19970618,8417307
rec-1871-org,kirra,nguyen,elimatta street,colbara,goonellabah,2291,vic,19810716,8305865
rec-1980-dup-2,cassandra,ewald,kambah exchange street,petirwil,yangebup,2135,vic,19631104,9333629
rec-922-org,brooke,nguyen,,chobe,yarraville,2107,wa,19960816,9574103
rec-169-org,kimberly,pavli,pennefather street,,north sydney,3056,nsw,19600628,1529118
rec-969-org,bailee,millar,rowntree crescent,,carlingford,3064,vic,19890910,8928243
rec-674-dup-0,tara,rolilns,bonwick place,,surrey heills,8210,nsw,19120710,7514831
rec-452-org,judah,jeffries,condamine street,tinaroo falls,canterbury,2162,nsw,19350906,6982133
rec-590-dup-0,toby,geragyty,la perouse street,,west lakes,2141,nsw,19450115,3871725
rec-207-org,max,moucho,,brae view,keysborough,3936,nsw,19280822,6834257
rec-147-dup-2,seddon,matthew,collingridge street,port 366,paralowie,3803,nsw,19920305,6514580
rec-1913-org,carla,carbone,faithfull circuit,rosehill,westmead,3072,tas,19710605,9383264
rec-223-org,noah,mason,,st james,burwood,2142,sa,19500202,8983319
rec-571-dup-1,dillon,morrison,drevermann street,burra minga,toronto,3194,qdl,19920126,9218356
rec-1438-dup-1,riley,nguyen,chuculbac rescent,yarramine park,lower templestowe,2199,vic,19580921,7498288
rec-1210-dup-0,hindess,lutke,gledden street,nairnzlodge,clarence park,4703,qld,19771109,1089096
rec-1102-dup-0,william,afford,marengo place,the hammno e village,,2303,sa,19730414,6875258
rec-632-org,clain,entresz,ringrose crescent,jingara,cairns,6023,nsw,19900120,5070905
rec-419-dup-1,david,donaldson,fuhrman sreet,the manor braeside,sefton park,3153,vic,,1746512
rec-1621-dup-3,emiiy,minards,beetaloo street,old post office,downer,3969,wa,19180430,9745200
rec-1986-dup-2,jonah,thorpe,monkmanstreet,wonga square,canley hrights,5025,vic,19580420,6699959
rec-980-dup-4,anthony,goode,northam htreet,,southbank,2320,wa,19641029,5567470
rec-1224-dup-0,lily,thorpe,rivett place,thurlgona,mount gravatt,6104,wa,19310318,9216285
rec-1658-org,portia,miles,eldershaw place,,spearwood,2134,vic,19520311,9170437
rec-986-org,savannah,hope,medley street,blackridge flyfishing school,northbridge,2088,nsw,19581012,5486519
rec-796-dup-0,oliver,vassiluotis,mortimer lewisadrive,hattah-kulkyne,leongatha,5022,nsw,19910804,4669127
rec-1052-dup-0,ella,james-palmer,dodwell street,glenavon,chatham,658,vic,19921207,5755173
rec-443-org,joshua,hohn,sommerlad place,coralyn,eight mile plains,3178,vic,19260422,6588717
rec-682-org,nathan,kunik,bunduluk crescent,aremar,ashfield,3149,nsw,19100926,5880341
rec-155-dup-0,jacob,schuster,maidment place,woy woy community care,sunshine,2504,sa,19750307,4344953
rec-1097-dup-1,isabrlla,crossman,churchill way,nioka,redan,2446,vic,19711102,2898842
rec-1503-org,tiana,stubbs,barwell place,lochlee,cromer heights,3869,nsw,19030715,1274999
rec-1996-dup-4,grace,timmermans,cussen street,hallsviole,prestln,2251,wa,19501207,6702521
rec-1757-dup-3,chloe,wasley,mclachlancrescent,merri banks,upper coomera,6148,qld,19630503,5068158
rec-616-dup-0,schkirra,moyse,,greenwood,ryde,3020,wa,19600909,3837519
rec-1654-org,amy,clarke,amagula avenue,villa 56,brisbane,3189,wa,19040510,2004573
rec-1844-dup-0,adele,walls,congreavecourt,abercrombie circuit,beverly hills,3219,qld,19041026,4207496
rec-910-org,jayden,browne,chaseling street,kincumber nautical vlge,sussex inlet,2630,nsw,19430306,2825950
rec-1016-org,catherine,killin,mcginness street,,lake clifton,3355,nsw,19880913,4443647
rec-996-dup-1,madeline,ebdell,amagula avenue,rockwood,nungfurer,5253,sa,19690807,7508632
rec-150-dup-0,edward,campbwell,atherton dtreet,ballegun,knoxfield,4575,nsw,19920821,2810290
rec-312-dup-2,blake,moody,studley street,rose vate,riverwood,4869,qld,,4137787
rec-219-dup-0,jacob,kopievsky,downward place,banksiaivllage,bunbjry,4674,qld,19470530,3777070
rec-560-org,david,sokic,gurubun close,binnalong,dianella,3042,wa,19771128,4848529
rec-1168-org,julia,mantovano,barber crescent,,bogangar,4300,vic,19840315,4747871
rec-1086-dup-0,adam,guymer,lawlor place,dickson family practice,teriwie,4405,nsw,19600111,6151152
rec-1598-dup-0,gregory,toews,badimara street,kodootonga,lower temelestowe,4818,vic,19810610,5213349
rec-919-dup-0,graxe,mason,,,port macquarie,2375,tas,,6370721
rec-855-dup-0,jasmine,royke,minehan place,,werrington,5162,nsw,19471027,8590831
rec-1886-dup-1,tristan,carp,marchant gcircuit,georgedale,campbelltown,2913,nsw,19281204,1421166
rec-266-dup-0,jurlia,rayn,schlichj street,ocean stavrillas,lower templestowe,6285,vic,19230209,7077889
rec-976-dup-2,keelin,priest,kyeema,albermarle place,beaumaris,4506,wa,19100920,7236512
rec-1991-dup-2,kai,white,cockcroft avenue,al lunga,parramatta,4179,,19551009,6779312
rec-1160-dup-1,silas,edhouse,fincham cr escent,gateway vlge caravn park,terrigal,2720,nsw,19460712,6281089
rec-789-dup-0,isabelle,chittleborough,burrinjuck crescent,goldview,port macquarie,2466,nws,19470725,3979337
rec-836-dup-2,sachin,garcia,tanderra crescent,villa2,geraldton,2705,sa,19320919,2886997
rec-77-dup-4,adam,evesjon,kirkland circuit,warrawnog,,2192,act,19940623,7493662
rec-1708-dup-1,reece,miels,woronoas treet,,leslie vale,3101,nsw,19410117,4643316
rec-96-org,dayna,stephenson,fellows street,tubbarubba,pallara,4059,qld,19201111,9364184
rec-511-dup-0,ashlie,mason,sinclair street,young retiremeht village,flagstaff hill,3201,nsw,19540731,9955736
rec-876-dup-3,lachlan-john,rivers,perier olace,oakdale,ringwood,4313,nsw,19960904,8718844
rec-881-dup-1,danielle,stanley,river street,,coopersshoot,4865,vic,19820801,7127513
rec-898-dup-1,brendan,elrick,leist xtreet,tewantin plaza,wangaratta,3137,qld,19241230,4842648
rec-1600-dup-0,tahlia,vacchiani,newlands treet,tahmoor,floreat,2305,qld,19041007,5476244
rec-1814-dup-1,flynn,egan,fergusson crescent,john flynn medical centre,com,2580,nsw,19700305,5022596
rec-150-org,edward,grafton,atherton street,ballegun,knoxfield,4575,nsw,19920821,2810290
rec-644-org,thomas,voorendt,alpen street,tathra,st albans,3567,nsw,19830805,1466357
rec-1865-dup-1,matthew,ryane,barraclough crescent,lindisfarme,craigie,2575,nsw,19791003,4949902
rec-1568-org,marleigh,clarke,hodgson crescent,hawkins masonic vlge,northcliffe,2444,vic,19301107,3693124
rec-1697-org,zachary,hope,costello circuit,foxlea,mosman,2280,nsw,19390217,2473890
rec-577-org,hugo,manson,cox street,milpara,mount eliza,2530,qld,19321204,2042233
rec-415-org,heather,white,doonkuna street,millenium towers,vermont,3822,vic,19860128,6026159
rec-1479-dup-1,luke,,sangster place,willyaroostreet,albion park,4220,wa,19711012,3259489
rec-1816-org,natalia,green,macrossan crescent,newman medical centre,yagoona,2535,qld,19910111,3131587
rec-1046-org,paul,shinnick,steinwedel street,navan park,spotswood,4740,vic,19110916,8600040
rec-125-dup-3,silas,,jacka crescent,shopping centre,namboxur,4306,vic,19580212,7373672
rec-882-dup-0,victoria,white,parker street,moy,calliope,4514,sa,19430329,3459225
rec-1737-dup-0,stehanie,blam,mcdonaldj street,burns ide,mount eliza,6567,vic,19730806,3873535
rec-1527-org,emiily,jolly,barclay street,wangrah,airlie beach,4870,vic,19090420,4870757
rec-560-dup-1,david,sokic,gurubun close,binnalong,dianella,3042,,19771128,4848520
rec-1322-dup-3,filnay,whige,goodwintsreet,,salisburyh eights,4228,qld,19700309,1233871
rec-1737-dup-1,george,blam,mcdonald sotreet,burnside,mount eliza,6567,vic,19730806,3873535
rec-1228-dup-0,hayden,covio,deamer crescent,iowanna,north ryde,2750,qld,19541104,2494239
rec-1370-dup-0,kimberley,campbell,delprat c ircuit,umaxvale,allambie heights,2458,sa,19561008,2172495
rec-1212-dup-1,lucy,cla rke,kriewaldt circuit,,torquay,3085,sa,,4309304
rec-55-dup-3,georgia,leslie,rosman circuit,genesis,parkvdale,4650,qld,19000701,2150872
rec-62-dup-0,sophie,lodiong,magrath crescent,beaudesert cra avan park,ballina,4051,nsw,19530823,5266216
rec-1102-org,william,afford,marengo place,the hammond village,albury,2303,sa,19730414,7921733
rec-1779-dup-3,cameron,cordlingley,waitestreet,summer hill,colac,5238,nsw,19700430,5765191
rec-1726-org,thomas,alagich,crago place,country club,toorak,3216,sa,,3790888
rec-1495-org,edward,buttrose,armstrong crescent,coogee beach caravan resort,kirwan,3429,nsw,19040811,5663433
rec-330-dup-0,nathan,monaco,holli s place,villa 2,summer hkll,4207,nsw,19251021,1784132
rec-380-dup-3,taylor-saige,bendyk,tallara parkway,yarrabin,queenscliff,2148,vic,19100310,5851063
rec-1022-org,jackson,eglinton,fowles street,mountview,burleigh heads,2830,sa,19830807,2932837
rec-394-org,alexander,mccarthy,collings street,balala station,blakehurst,2913,qld,19280419,1582861
rec-1184-org,victoria,alderson,kadina crescent,wealdstone,bribie island,4701,nsw,19920117,7627842
rec-355-dup-2,kaitln,dixon,ware place,spylas farm,morwell,2617,nsw,19420804,4342419
rec-829-dup-0,wilde,kyra,groom street,,young,3859,sa,19090815,5230360
rec-456-dup-0,joshua,greenj,maddock place,,edgecliff,6244,qld,19790110,4331997
rec-1318-dup-0,ethan,pettingill,carruthers street,glenefer garden,gosford east,2031,nsw,19890131,4142808
rec-678-org,kaitlin,geue,sheaffe street,ridgepoint,cronulla,3266,vic,19090903,2838932
rec-747-dup-0,lucas,campbell,dyett circuit,kooyong,dapto,2594,vic,19520124,3068374
rec-541-dup-0,joshau,belperio,walker crzescent,,maryborough,7310,nsw,19061028,6447360
rec-997-org,spyke,morrison,magenta square,parklands village,geraldton,3352,qld,19061014,7686370
rec-1497-dup-0,alexandra,leslie,clancy street,kindilan,clare,2111,wa,19100907,5476174
rec-1351-org,charlie,gonzales,gosse street,shelbourne woodstock,preston,3796,qld,19100521,2130490
rec-1426-dup-1,jessica,faull,paul coe c rescent,gainsbury (cnr waldegrove r road,noble park,2844,as,19780327,7914821
rec-1657-dup-2,olivia,hobson,summit clttage,louis loder street,kaleen,4870,nsw,,4535695
rec-339-org,sarah,everett,magrath crescent,rowethorpe,chinchilla,2903,vic,19900226,8413957
rec-561-dup-0,dale,fimdrfi,burdett crescent,star court arcade,wilxon,6618,nsw,19930529,2625486
rec-550-dup-0,lucinda,mcneil,ashburton circuit,abbeyg reen,vaucluse,3223,qld,19090228,3815124
rec-365-dup-0,matthew,leong,kavel sptreet,,minchizbury,6153,nsw,19170916,1648925
rec-101-org,naomi,vincent,southern cross drive,ascotvale,wendouree,5044,vic,19961103,4811286
rec-818-dup-0,malakai,schoppe,boddington crescent,broadwatermcaravn park,trafaglar,2747,vic,19141221,9890346
rec-840-org,isabella,shepherd,evelyn owen crescent,wirruna,bindoon,2263,vic,19990122,7775354
rec-872-dup-1,lachlan,carmody,sheehan street,avenel,terrigal,2767,wa,,7537783
rec-1674-org,zoe,gajda,eddison place,rosebrook,concord,6058,nsw,19600515,2599162
rec-1348-dup-1,magnus,mazzone,ingham olace,halfmoon station,,2285,nt,19650426,3684075
rec-1983-dup-3,talia,oliveri,ankaa place,westleigh,mosman,3311,qld,19020831,8405932
